,0,1,2,3,4,5
4541,True,False,False,False,False,False
4542,False,True,True,False,False,False
4543,False,False,False,False,False,False
4544,False,True,False,False,True,False
4545,False,True,False,True,True,True
4546,False,True,False,False,False,False
4547,False,True,False,False,False,True
4548,False,True,False,False,True,False
4549,False,True,False,False,True,False
4550,False,True,False,False,True,False
4551,True,False,False,False,False,False
4552,False,False,False,False,True,False
4553,True,False,False,False,False,False
4554,False,True,True,False,False,False
4555,False,True,False,False,False,True
4556,False,True,False,False,True,False
4557,False,True,False,False,True,False
4558,False,False,False,False,False,False
4559,True,False,False,False,False,False
4560,False,True,True,False,False,True
4561,False,True,False,False,False,False
4562,False,True,False,False,True,True
4563,False,True,False,False,False,False
4564,False,True,True,True,True,False
4565,False,False,False,False,False,False
4566,False,True,False,False,False,False
4567,False,False,False,False,False,False
4568,False,False,False,False,False,False
4569,False,True,False,False,True,False
4570,False,True,True,True,True,True
4571,False,True,False,True,True,True
4572,True,False,False,False,False,False
4573,True,False,False,False,False,False
4574,False,True,True,False,False,False
4575,False,False,False,False,False,False
4576,False,True,False,False,True,False
4577,False,False,False,True,True,False
4578,False,False,False,False,False,False
4579,False,True,False,False,True,False
4580,True,False,False,False,False,False
4581,False,False,True,False,False,False
4582,False,True,True,False,False,True
4583,False,False,False,False,True,False
4584,False,True,True,False,True,False
4585,False,False,False,False,True,True
4586,False,False,True,False,False,False
4587,True,False,False,False,False,False
4588,False,False,False,False,True,True
4589,False,True,False,False,True,False
4590,False,True,True,False,False,False
4591,False,True,False,False,False,False
4592,False,True,False,False,True,False
4593,True,False,False,False,False,False
4594,False,False,False,False,False,False
4595,False,False,False,False,False,False
4596,False,False,True,True,False,False
4597,True,False,False,False,False,False
4598,False,True,False,False,False,False
4599,False,True,False,False,True,False
4600,False,False,True,False,False,False
4601,False,True,False,False,True,True
4602,False,True,True,True,True,True
4603,False,False,False,False,False,False
4604,False,False,False,False,True,False
4605,False,True,False,False,False,True
4606,False,True,False,False,False,False
4607,False,False,False,False,False,False
4608,False,True,True,False,True,False
4609,False,True,True,False,True,False
4610,False,True,True,False,True,True
4611,False,True,False,False,False,False
4612,False,True,True,True,False,False
4613,False,False,False,False,False,False
4614,False,False,True,False,False,False
4615,False,True,True,True,True,True
4616,False,False,False,False,False,False
4617,False,True,False,False,True,False
4618,False,True,False,False,True,True
4619,False,False,True,False,False,False
4620,False,True,True,False,True,True
4621,False,True,True,True,True,True
4622,False,True,True,False,False,True
4623,True,False,False,False,False,False
4624,False,True,False,False,False,False
4625,False,False,True,False,False,False
4626,False,True,False,False,False,False
4627,False,True,False,False,True,False
4628,True,False,False,False,False,False
4629,False,True,False,False,False,False
4630,False,True,False,False,False,False
4631,True,False,False,False,False,False
4632,True,False,False,False,False,False
4633,False,True,False,False,True,False
4634,True,False,False,False,False,False
4635,False,False,False,False,False,False
4636,False,True,False,False,True,True
4637,True,False,False,False,False,False
4638,False,False,False,False,False,True
4639,False,False,False,False,False,False
4640,False,True,False,False,True,False
4641,True,False,False,False,False,False
4642,False,True,False,False,True,False
4643,False,True,True,False,True,True
4644,False,False,False,False,True,True
4645,False,True,False,False,False,False
4646,True,False,False,False,False,False
4647,False,True,False,False,False,False
4648,False,False,False,False,False,False
4649,False,True,False,False,False,False
4650,False,True,False,False,True,True
4651,False,True,False,False,True,True
4652,False,True,True,True,True,True
4653,False,True,False,False,False,False
4654,False,True,False,False,True,True
4655,True,False,False,False,False,False
4656,False,False,False,False,False,False
4657,False,True,False,False,True,False
4658,False,True,True,False,True,True
4659,False,True,False,False,False,False
4660,False,True,False,False,False,False
4661,False,True,True,False,True,True
4662,True,False,False,False,False,False
4663,False,False,True,False,False,True
4664,True,False,False,False,False,False
4665,False,True,False,False,False,False
4666,True,False,False,False,False,False
4667,False,True,False,False,False,True
4668,False,False,False,False,False,False
4669,False,False,False,False,True,False
4670,False,True,False,False,False,True
4671,False,True,True,False,False,False
4672,False,True,False,False,False,False
4673,False,True,False,False,True,False
4674,True,False,False,False,False,False
4675,False,True,False,False,False,False
4676,False,False,False,False,True,False
4677,False,True,False,False,False,True
4678,False,True,False,False,False,False
4679,True,False,False,False,False,False
4680,False,False,False,False,False,False
4681,False,True,False,False,False,False
4682,True,False,False,False,False,False
4683,True,False,False,False,False,False
4684,True,False,False,False,False,False
4685,False,True,False,False,True,False
4686,False,True,False,False,False,False
4687,False,True,False,False,False,False
4688,False,False,False,False,False,False
4689,False,True,True,True,True,True
4690,False,True,False,False,True,False
4691,False,True,True,False,False,False
4692,False,True,False,False,True,True
4693,False,True,False,False,False,False
4694,False,True,False,False,False,False
4695,False,True,False,False,False,False
4696,False,True,True,False,True,True
4697,False,True,True,False,True,False
4698,False,True,False,False,False,False
4699,False,True,False,False,False,False
4700,False,True,False,False,True,True
4701,False,True,False,False,False,False
4702,True,False,False,False,False,False
4703,False,True,False,False,True,True
4704,True,False,False,False,False,False
4705,False,True,False,False,False,False
4706,False,True,False,False,True,False
4707,True,False,False,False,False,False
4708,True,False,False,False,False,False
4709,False,True,False,False,False,False
4710,False,True,False,False,True,False
4711,True,False,False,False,False,False
4712,False,True,False,False,False,False
4713,False,True,False,True,True,True
4714,False,True,False,False,False,False
4715,False,True,True,False,False,False
4716,False,True,True,False,False,True
4717,False,True,False,False,False,False
4718,False,True,True,False,True,True
4719,False,True,False,False,True,False
4720,False,True,True,True,True,False
4721,False,True,True,False,True,False
