,0,1,2,3
7931,False,False,False,False
7932,False,False,False,False
7933,False,False,False,True
7934,False,False,False,True
7935,False,False,False,False
7936,False,False,False,False
7937,False,False,False,False
7938,False,False,False,False
7939,False,False,True,True
7940,False,False,False,False
7941,False,False,False,False
7942,False,False,False,True
7943,False,False,False,False
7944,False,False,False,False
7945,False,False,False,False
7946,False,False,False,False
7947,False,False,False,True
7948,False,False,False,False
7949,False,False,False,False
7950,False,False,False,False
7951,False,False,False,False
7952,False,False,False,False
7953,False,False,False,True
7954,False,False,False,False
7955,False,False,False,True
7956,False,False,False,False
7957,False,True,False,False
7958,False,False,False,True
7959,False,False,False,True
7960,False,False,False,False
7961,False,False,False,False
7962,False,False,False,False
7963,False,False,False,False
7964,False,False,True,True
7965,False,False,False,True
7966,False,False,False,True
7967,False,False,False,True
7968,False,False,False,False
7969,False,False,False,False
7970,False,False,False,False
7971,False,False,False,False
7972,False,False,False,False
7973,False,False,False,False
7974,False,False,False,False
7975,False,False,False,False
7976,False,False,False,False
7977,False,False,False,False
7978,False,False,False,False
7979,False,False,False,False
7980,False,False,False,False
7981,False,False,False,True
7982,False,False,False,False
7983,False,False,False,False
7984,False,False,False,False
7985,False,False,False,True
7986,False,False,False,False
7987,False,False,False,False
7988,False,False,False,True
7989,False,False,True,False
7990,False,False,False,False
7991,False,False,False,True
7992,False,False,False,False
7993,False,False,False,True
7994,False,False,False,True
7995,True,False,False,False
7996,False,False,False,False
7997,False,False,False,False
7998,False,False,True,True
7999,False,False,False,True
8000,False,False,False,False
8001,False,False,False,False
8002,False,False,False,False
8003,False,False,False,False
8004,False,False,False,False
8005,False,False,False,False
8006,False,False,False,False
8007,False,False,False,False
8008,False,False,False,True
8009,False,False,False,False
8010,False,False,False,False
8011,False,False,False,False
8012,False,False,False,True
8013,False,False,False,False
8014,False,False,False,False
8015,False,False,False,False
8016,False,False,False,False
8017,False,False,False,False
8018,False,False,False,True
8019,False,False,False,False
8020,False,False,False,False
8021,False,False,False,False
8022,False,False,False,False
8023,False,False,False,False
8024,False,False,False,False
8025,False,True,False,False
8026,False,False,False,False
8027,False,False,True,True
8028,False,False,False,True
8029,False,False,False,False
8030,False,False,False,False
8031,False,False,False,True
8032,False,False,False,False
8033,False,False,False,False
8034,False,False,False,False
8035,False,False,False,False
8036,False,False,False,False
8037,False,False,False,True
8038,False,False,False,False
8039,False,False,False,False
8040,False,False,False,True
8041,False,False,False,False
8042,False,False,True,False
8043,False,False,False,True
8044,False,False,False,False
8045,False,True,False,True
8046,False,False,False,True
8047,False,False,True,False
8048,False,False,False,False
8049,False,False,False,False
8050,False,False,False,False
8051,False,False,False,True
8052,False,False,False,False
8053,False,False,False,False
8054,False,False,False,False
8055,False,False,False,False
8056,False,False,False,True
8057,False,False,False,False
8058,False,False,False,False
8059,False,False,False,False
8060,False,False,False,False
8061,False,False,False,False
8062,False,False,False,False
8063,False,False,False,True
8064,False,False,False,False
8065,False,False,False,False
8066,False,False,False,False
8067,False,False,False,True
8068,False,False,False,False
8069,False,False,False,False
8070,False,False,False,False
8071,False,False,False,True
8072,False,False,False,False
8073,False,False,False,True
8074,False,False,False,False
8075,False,False,False,False
8076,False,False,False,False
8077,False,False,False,False
8078,False,False,False,True
8079,False,False,True,False
8080,False,False,False,False
8081,False,False,False,False
8082,False,False,False,False
8083,False,False,True,True
8084,False,False,True,True
8085,False,False,False,False
8086,False,False,False,True
8087,False,False,False,True
8088,False,False,False,True
8089,False,False,False,True
8090,False,False,True,True
8091,False,False,False,False
8092,False,False,True,False
8093,False,False,False,False
8094,False,False,False,False
8095,False,False,False,False
8096,False,False,False,False
8097,False,False,False,False
8098,False,False,False,True
8099,False,False,False,True
8100,False,False,False,False
8101,False,False,False,False
8102,False,False,False,True
8103,True,True,True,True
8104,False,True,True,True
8105,False,True,True,True
8106,False,False,False,False
8107,False,False,False,True
8108,False,False,True,True
8109,True,True,True,True
8110,False,False,False,True
8111,False,False,True,False
8112,False,True,True,True
8113,False,True,False,True
8114,False,False,False,True
8115,True,True,True,True
8116,False,True,False,False
8117,False,True,False,False
8118,True,True,True,True
8119,False,False,False,False
8120,False,True,True,True
8121,False,True,True,True
8122,False,False,False,True
8123,False,False,False,True
8124,False,False,False,True
8125,False,False,False,True
8126,False,False,True,False
8127,False,False,False,True
8128,False,False,False,True
8129,False,False,False,False
8130,False,False,False,False
8131,False,False,False,False
8132,False,False,False,True
8133,False,True,True,True
8134,False,True,False,True
8135,False,True,True,True
8136,True,True,True,True
8137,False,True,True,False
8138,False,False,False,False
8139,False,False,False,False
8140,False,False,False,False
8141,True,True,True,True
8142,False,False,False,True
8143,False,False,False,False
8144,False,False,False,False
8145,False,False,False,True
8146,False,False,False,False
8147,False,False,True,True
8148,False,False,True,True
8149,False,True,False,True
8150,False,False,True,False
8151,False,False,False,True
8152,False,True,True,True
8153,True,True,True,True
8154,False,False,True,True
8155,False,False,False,False
8156,False,False,False,False
8157,False,True,True,True
8158,False,False,True,False
8159,False,False,False,True
8160,True,True,True,True
8161,False,False,False,True
8162,False,False,True,True
8163,False,True,True,True
8164,False,False,False,True
8165,False,True,True,False
8166,True,True,True,True
8167,False,False,True,True
8168,False,True,True,True
8169,False,False,False,False
8170,False,False,True,True
8171,True,True,True,False
8172,True,True,False,True
8173,False,False,False,False
8174,False,True,False,True
8175,False,False,False,False
8176,False,False,False,False
8177,False,False,False,False
8178,False,False,False,False
8179,False,False,False,False
8180,False,False,False,False
8181,True,False,False,True
8182,False,False,False,False
8183,False,False,False,False
8184,False,False,False,False
8185,False,False,False,False
8186,False,False,False,False
8187,False,False,False,True
8188,False,False,False,False
8189,False,False,False,False
8190,False,False,False,False
8191,False,False,False,False
8192,False,False,False,False
8193,False,False,False,False
8194,False,False,False,True
8195,False,False,False,False
8196,False,False,False,False
8197,False,False,False,False
8198,False,False,False,False
8199,False,False,False,False
8200,False,False,False,False
8201,True,True,False,True
8202,False,False,False,False
8203,False,False,False,False
8204,False,False,False,False
8205,False,False,False,False
8206,False,False,False,False
8207,False,False,False,False
8208,False,False,False,False
8209,False,False,False,True
8210,False,True,False,True
8211,False,False,False,True
8212,False,False,False,False
8213,False,False,False,False
8214,False,False,False,True
8215,False,False,False,False
8216,False,False,False,False
8217,False,False,False,False
8218,False,False,False,False
8219,False,False,False,False
8220,False,False,False,False
8221,False,False,False,False
8222,False,False,False,False
